id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x0000020136235080;K41_splitter;out2;pipe43_feed;in1;[];[];nan;False;False;K41_splitter:out2_pipe43_feed:in1;0.13911845888487692;kg / s;False;0.13911845888487692;False;nan;nan;nan;False;5.815877557442634;bar;False;5.815877557442634;False;nan;nan;nan;False;320.37102755497307;kJ / kg;False;320.37102755497307;False;nan;nan;nan;False;76.40793741659019;C;False;76.40793741659019;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0001428012634491179;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362355C0;K43_splitter;out2;pipe45_feed;in1;[];[];nan;False;False;K43_splitter:out2_pipe45_feed:in1;0.07538273998364152;kg / s;False;0.07538273998364152;False;nan;nan;nan;False;5.813719373195476;bar;False;5.813719373195476;False;nan;nan;nan;False;316.601313414939;kJ / kg;False;316.601313414939;False;nan;nan;nan;False;75.50888754222973;C;False;75.50888754222973;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;7.733533237345163e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623B0B8;pipe6_back;out1;K3_valve_1;in1;[];[];nan;False;False;pipe6_back:out1_K3_valve_1:in1;0.5906496743245875;kg / s;False;0.5906496743245875;False;nan;nan;nan;False;2.0810675366718074;bar;False;2.0810675366718074;False;nan;nan;nan;False;222.7087108659779;kJ / kg;False;222.7087108659779;False;nan;nan;nan;False;53.156261839005026;C;False;53.156261839005026;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005986586561934279;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136204940;pipe18_back;out1;K4_valve_1;in1;[];[];nan;False;False;pipe18_back:out1_K4_valve_1:in1;1.046914287321363;kg / s;False;1.046914287321363;False;nan;nan;nan;False;4.279937665006069;bar;False;4.279937665006069;False;nan;nan;nan;False;220.85177926144638;kJ / kg;False;220.85177926144638;False;nan;nan;nan;False;52.66721248220642;C;False;52.66721248220642;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0010607592290155224;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623BAC8;pipe16_back;out1;K14_valve_1;in1;[];[];nan;False;False;pipe16_back:out1_K14_valve_1:in1;0.16402955572744501;kg / s;False;0.16402955572744501;False;nan;nan;nan;False;4.386160949478653;bar;False;4.386160949478653;False;nan;nan;nan;False;225.9789857430173;kJ / kg;False;225.9789857430173;False;nan;nan;nan;False;53.89117510847382;C;False;53.89117510847382;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00016629561594877184;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623BFD0;pipe23_back;out1;K19_valve_1;in1;[];[];nan;False;False;pipe23_back:out1_K19_valve_1:in1;0.7607590446834124;kg / s;False;0.7607590446834124;False;nan;nan;nan;False;4.897431196417039;bar;False;4.897431196417039;False;nan;nan;nan;False;219.71748171236743;kJ / kg;False;219.71748171236743;False;nan;nan;nan;False;52.383284789294805;C;False;52.383284789294805;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007706947944905123;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623BF98;pipe22_back;out1;K20_valve_1;in1;[];[];nan;False;False;pipe22_back:out1_K20_valve_1:in1;0.10548099452380548;kg / s;False;0.10548099452380548;False;nan;nan;nan;False;5.416895784461522;bar;False;5.416895784461522;False;nan;nan;nan;False;227.24488463586803;kJ / kg;False;227.24488463586803;False;nan;nan;nan;False;54.1728695212895;C;False;54.1728695212895;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00010694793886034603;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623FA20;pipe25_back;out1;K23_valve_1;in1;[];[];nan;False;False;pipe25_back:out1_K23_valve_1:in1;0.6962555661221373;kg / s;False;0.6962555661221373;False;nan;nan;nan;False;4.825226328110609;bar;False;4.825226328110609;False;nan;nan;nan;False;219.77067920099168;kJ / kg;False;219.77067920099168;False;nan;nan;nan;False;52.397487429125476;C;False;52.397487429125476;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007053558772280538;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623FF28;pipe27_back;out1;K25_valve_1;in1;[];[];nan;False;False;pipe27_back:out1_K25_valve_1:in1;0.6412167139149284;kg / s;False;0.6412167139149284;False;nan;nan;nan;False;4.687862793738822;bar;False;4.687862793738822;False;nan;nan;nan;False;219.99470191459667;kJ / kg;False;219.99470191459667;False;nan;nan;nan;False;52.45388020465225;C;False;52.45388020465225;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006496189571644218;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013623FEF0;pipe29_back;out1;K27_valve_1;in1;[];[];nan;False;False;pipe29_back:out1_K27_valve_1:in1;0.5759221401711052;kg / s;False;0.5759221401711052;False;nan;nan;nan;False;4.691239283472533;bar;False;4.691239283472533;False;nan;nan;nan;False;220.0428529068173;kJ / kg;False;220.0428529068173;False;nan;nan;nan;False;52.465326962913025;C;False;52.465326962913025;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005834718708420355;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136244978;pipe31_back;out1;K29_valve_1;in1;[];[];nan;False;False;pipe31_back:out1_K29_valve_1:in1;0.5300373965045518;kg / s;False;0.5300373965045518;False;nan;nan;nan;False;4.679669577602367;bar;False;4.679669577602367;False;nan;nan;nan;False;220.52642940988;kJ / kg;False;220.52642940988;False;nan;nan;nan;False;52.58121694562476;C;False;52.58121694562476;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005370154468795945;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136244E80;pipe33_back;out1;K31_valve_1;in1;[];[];nan;False;False;pipe33_back:out1_K31_valve_1:in1;0.49928649571224437;kg / s;False;0.49928649571224437;False;nan;nan;nan;False;4.702630206493333;bar;False;4.702630206493333;False;nan;nan;nan;False;221.33847666232364;kJ / kg;False;221.33847666232364;False;nan;nan;nan;False;52.77495513842655;C;False;52.77495513842655;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005059058228613692;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136244E48;pipe35_back;out1;K33_valve_1;in1;[];[];nan;False;False;pipe35_back:out1_K33_valve_1:in1;0.4313546256493648;kg / s;False;0.4313546256493648;False;nan;nan;nan;False;4.4622745489765245;bar;False;4.4622745489765245;False;nan;nan;nan;False;221.61250256367543;kJ / kg;False;221.61250256367543;False;nan;nan;nan;False;52.8454093561557;C;False;52.8454093561557;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0004370926617841928;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013624A8D0;pipe37_back;out1;K35_valve_1;in1;[];[];nan;False;False;pipe37_back:out1_K35_valve_1:in1;0.38409671271968704;kg / s;False;0.38409671271968704;False;nan;nan;nan;False;4.5617269770917845;bar;False;4.5617269770917845;False;nan;nan;nan;False;222.30469163024352;kJ / kg;False;222.30469163024352;False;nan;nan;nan;False;53.00891272198584;C;False;53.00891272198584;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0003892347810579133;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013624ADD8;pipe39_back;out1;K37_valve_1;in1;[];[];nan;False;False;pipe39_back:out1_K37_valve_1:in1;0.3522701194461668;kg / s;False;0.3522701194461668;False;nan;nan;nan;False;4.506490192885527;bar;False;4.506490192885527;False;nan;nan;nan;False;223.5820513689602;kJ / kg;False;223.5820513689602;False;nan;nan;nan;False;53.31551974914123;C;False;53.31551974914123;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0003570357480425184;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013624ADA0;pipe41_back;out1;K39_valve_1;in1;[];[];nan;False;False;pipe41_back:out1_K39_valve_1:in1;0.21139510961528504;kg / s;False;0.21139510961528504;False;nan;nan;nan;False;4.55941136191685;bar;False;4.55941136191685;False;nan;nan;nan;False;222.25588283016725;kJ / kg;False;222.25588283016725;False;nan;nan;nan;False;52.99728741825271;C;False;52.99728741825271;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00021422177725050566;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136250828;pipe43_back;out1;K41_valve_1;in1;[];[];nan;False;False;pipe43_back:out1_K41_valve_1:in1;0.13911845888487692;kg / s;False;0.13911845888487692;False;nan;nan;nan;False;4.558647486410819;bar;False;4.558647486410819;False;nan;nan;nan;False;223.02217831552588;kJ / kg;False;223.02217831552588;False;nan;nan;nan;False;53.1805621112552;C;False;53.1805621112552;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00014099104940649688;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136250D30;pipe45_back;out1;K43_valve_1;in1;[];[];nan;False;False;pipe45_back:out1_K43_valve_1:in1;0.07538273998364152;kg / s;False;0.07538273998364152;False;nan;nan;nan;False;5.036074668321289;bar;False;5.036074668321289;False;nan;nan;nan;False;226.05842726053314;kJ / kg;False;226.05842726053314;False;nan;nan;nan;False;53.896909413373066;C;False;53.896909413373066;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;7.642216492125327e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362542E8;pipe3_feed;out1;K3_splitter;in1;[];[];nan;False;False;pipe3_feed:out1_K3_splitter:in1;1.6911849341822767;kg / s;False;1.6911849341822767;False;nan;nan;nan;False;6.497562260250583;bar;False;6.497562260250583;False;nan;nan;nan;False;334.3149202654558;kJ / kg;False;334.3149202654558;False;nan;nan;nan;False;79.71948719360171;C;False;79.71948719360171;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0017395251291770321;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136254358;pipe4_feed;out1;K4_splitter;in1;[];[];nan;False;False;pipe4_feed:out1_K4_splitter:in1;1.1005352598576892;kg / s;False;1.1005352598576892;False;nan;nan;nan;False;6.422298378460295;bar;False;6.422298378460295;False;nan;nan;nan;False;333.75949351067817;kJ / kg;False;333.75949351067817;False;nan;nan;nan;False;79.58852401679667;C;False;79.58852401679667;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0011319017691010748;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136254828;pipe14_feed;out1;K14_splitter;in1;[];[];nan;False;False;pipe14_feed:out1_K14_splitter:in1;0.5906496743245875;kg / s;False;0.5906496743245875;False;nan;nan;nan;False;5.2382735948638794;bar;False;5.2382735948638794;False;nan;nan;nan;False;325.57290387947046;kJ / kg;False;325.57290387947046;False;nan;nan;nan;False;77.6594184382227;C;False;77.6594184382227;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006067753991516588;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136254D30;pipe19_feed;out1;K19_splitter;in1;[];[];nan;False;False;pipe19_feed:out1_K19_splitter:in1;1.0469142873213633;kg / s;False;1.0469142873213633;False;nan;nan;nan;False;6.274741814634721;bar;False;6.274741814634721;False;nan;nan;nan;False;332.5947214144792;kJ / kg;False;332.5947214144792;False;nan;nan;nan;False;79.31368236751956;C;False;79.31368236751956;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.001076571150071303;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013625D278;pipe20_feed;out1;K20_splitter;in1;[];[];nan;False;False;pipe20_feed:out1_K20_splitter:in1;0.28615524263795067;kg / s;False;0.28615524263795067;False;nan;nan;nan;False;6.269482539514278;bar;False;6.269482539514278;False;nan;nan;nan;False;330.4744939778694;kJ / kg;False;330.4744939778694;False;nan;nan;nan;False;78.80835323103514;C;False;78.80835323103514;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00029416700226301087;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013625D780;pipe23_feed;out1;K23_splitter;in1;[];[];nan;False;False;pipe23_feed:out1_K23_splitter:in1;0.7607590446834125;kg / s;False;0.7607590446834125;False;nan;nan;nan;False;6.222294011645704;bar;False;6.222294011645704;False;nan;nan;nan;False;331.8354156353412;kJ / kg;False;331.8354156353412;False;nan;nan;nan;False;79.13367836827268;C;False;79.13367836827268;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007822220082723927;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013625DC88;pipe25_feed;out1;K25_splitter;in1;[];[];nan;False;False;pipe25_feed:out1_K25_splitter:in1;0.6962555661221376;kg / s;False;0.6962555661221376;False;nan;nan;nan;False;6.152357436741528;bar;False;6.152357436741528;False;nan;nan;nan;False;331.0077339382198;kJ / kg;False;331.0077339382198;False;nan;nan;nan;False;78.93770248230152;C;False;78.93770248230152;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007158118866566044;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362616D8;pipe27_feed;out1;K27_splitter;in1;[];[];nan;False;False;pipe27_feed:out1_K27_splitter:in1;0.6412167139149285;kg / s;False;0.6412167139149285;False;nan;nan;nan;False;6.07002423293855;bar;False;6.07002423293855;False;nan;nan;nan;False;330.1113285501729;kJ / kg;False;330.1113285501729;False;nan;nan;nan;False;78.7255739309249;C;False;78.7255739309249;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006591409200154047;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136261BE0;pipe29_feed;out1;K29_splitter;in1;[];[];nan;False;False;pipe29_feed:out1_K29_splitter:in1;0.5759221401711053;kg / s;False;0.5759221401711053;False;nan;nan;nan;False;6.008386096524999;bar;False;6.008386096524999;False;nan;nan;nan;False;329.11613152252505;kJ / kg;False;329.11613152252505;False;nan;nan;nan;False;78.48949268476332;C;False;78.48949268476332;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005919343534720112;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362611D0;pipe31_feed;out1;K31_splitter;in1;[];[];nan;False;False;pipe31_feed:out1_K31_splitter:in1;0.530037396504552;kg / s;False;0.530037396504552;False;nan;nan;nan;False;5.969748624423816;bar;False;5.969748624423816;False;nan;nan;nan;False;328.0771922830532;kJ / kg;False;328.0771922830532;False;nan;nan;nan;False;78.2425359569188;C;False;78.2425359569188;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005446898855725869;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136266128;pipe33_feed;out1;K33_splitter;in1;[];[];nan;False;False;pipe33_feed:out1_K33_splitter:in1;0.49928649571224437;kg / s;False;0.49928649571224437;False;nan;nan;nan;False;5.96131096525259;bar;False;5.96131096525259;False;nan;nan;nan;False;326.9778463716121;kJ / kg;False;326.9778463716121;False;nan;nan;nan;False;77.9805909915064;C;False;77.9805909915064;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005130044068562269;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136266630;pipe35_feed;out1;K35_splitter;in1;[];[];nan;False;False;pipe35_feed:out1_K35_splitter:in1;0.4313546256493647;kg / s;False;0.4313546256493647;False;nan;nan;nan;False;5.844133155653272;bar;False;5.844133155653272;False;nan;nan;nan;False;325.80760613971137;kJ / kg;False;325.80760613971137;False;nan;nan;nan;False;77.7038075295003;C;False;77.7038075295003;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00044313137327715515;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136266B38;pipe37_feed;out1;K37_splitter;in1;[];[];nan;False;False;pipe37_feed:out1_K37_splitter:in1;0.38409671271968704;kg / s;False;0.38409671271968704;False;nan;nan;nan;False;5.82891870032183;bar;False;5.82891870032183;False;nan;nan;nan;False;324.38912071390155;kJ / kg;False;324.38912071390155;False;nan;nan;nan;False;77.36587215781185;C;False;77.36587215781185;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00039449992053903083;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013626B080;pipe39_feed;out1;K39_splitter;in1;[];[];nan;False;False;pipe39_feed:out1_K39_splitter:in1;0.3522701194461668;kg / s;False;0.3522701194461668;False;nan;nan;nan;False;5.818054045179919;bar;False;5.818054045179919;False;nan;nan;nan;False;322.8763186764703;kJ / kg;False;322.8763186764703;False;nan;nan;nan;False;77.00534388518508;C;False;77.00534388518508;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00036172997483374485;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013626B588;pipe41_feed;out1;K41_splitter;in1;[];[];nan;False;False;pipe41_feed:out1_K41_splitter:in1;0.21139510961528502;kg / s;False;0.21139510961528502;False;nan;nan;nan;False;5.815877557442634;bar;False;5.815877557442634;False;nan;nan;nan;False;320.37102755497307;kJ / kg;False;320.37102755497307;False;nan;nan;nan;False;76.40793741659019;C;False;76.40793741659019;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0002169912532240468;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013626BA90;pipe43_feed;out1;K43_splitter;in1;[];[];nan;False;False;pipe43_feed:out1_K43_splitter:in1;0.13911845888487692;kg / s;False;0.13911845888487692;False;nan;nan;nan;False;5.813719373195476;bar;False;5.813719373195476;False;nan;nan;nan;False;316.6013134149389;kJ / kg;False;316.6013134149389;False;nan;nan;nan;False;75.50888754222973;C;False;75.50888754222973;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00014272195809649575;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362704E0;K3_merge;out1;pipe3_back;in1;[];[];nan;False;False;K3_merge:out1_pipe3_back:in1;1.6911849341822764;kg / s;False;1.6911849341822764;False;nan;nan;nan;False;4.592536681359709;bar;False;4.592536681359709;False;0x0000020136204978;1.0;-50000.0;True;221.36006304711796;kJ / kg;False;221.36006304711796;False;nan;nan;nan;False;52.7823712339362;C;False;52.7823712339362;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0017136203323771973;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136270A90;K4_merge;out1;pipe4_back;in1;[];[];nan;False;False;K4_merge:out1_pipe4_back:in1;1.1005352598576892;kg / s;False;1.1005352598576892;False;nan;nan;nan;False;5.167027153113326;bar;False;5.167027153113326;False;0x0000020136204E80;1.0;-50000.0;True;221.00332644395112;kJ / kg;False;221.00332644395112;False;nan;nan;nan;False;52.68529290584496;C;False;52.68529290584496;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0011150552042998542;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136270FD0;K14_merge;out1;pipe14_back;in1;[];[];nan;False;False;K14_merge:out1_pipe14_back:in1;0.5906496743245875;kg / s;False;0.5906496743245875;False;nan;nan;nan;False;3.330439957441059;bar;False;3.330439957441059;False;0x0000020136204E48;1.0;-50000.0;True;228.69222308170578;kJ / kg;False;228.69222308170578;False;nan;nan;nan;False;54.56148312816697;C;False;54.56148312816697;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005990325720965562;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136276550;K19_merge;out1;pipe19_back;in1;[];[];nan;False;False;K19_merge:out1_pipe19_back:in1;1.046914287321363;kg / s;False;1.046914287321363;False;nan;nan;nan;False;4.426035951507842;bar;False;4.426035951507842;False;0x00000201362098D0;1.0;-50000.0;True;221.62523007888112;kJ / kg;False;221.62523007888112;False;nan;nan;nan;False;52.849194821114;C;False;52.849194821114;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.001060844335919752;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136276A90;K20_merge;out1;pipe20_back;in1;[];[];nan;False;False;K20_merge:out1_pipe20_back:in1;0.28615524263795067;kg / s;False;0.28615524263795067;False;nan;nan;nan;False;4.931300084370264;bar;False;4.931300084370264;False;0x0000020136209DD8;1.0;-50000.0;True;228.15128490288765;kJ / kg;False;228.15128490288765;False;nan;nan;nan;False;54.39951953039861;C;False;54.39951953039861;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0002901730766628251;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136276FD0;K23_merge;out1;pipe23_back;in1;[];[];nan;False;False;K23_merge:out1_pipe23_back:in1;0.7607590446834124;kg / s;False;0.7607590446834124;False;nan;nan;nan;False;4.94936518313534;bar;False;4.94936518313534;False;0x0000020136209DA0;1.0;-50000.0;True;220.22011129960003;kJ / kg;False;220.22011129960003;False;nan;nan;nan;False;52.502432807827745;C;False;52.502432807827745;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007707365735293618;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013627B550;K25_merge;out1;pipe25_back;in1;[];[];nan;False;False;K25_merge:out1_pipe25_back:in1;0.6962555661221373;kg / s;False;0.6962555661221373;False;nan;nan;nan;False;4.894515202087432;bar;False;4.894515202087432;False;0x000002013620F828;1.0;-50000.0;True;220.32007949424963;kJ / kg;False;220.32007949424963;False;nan;nan;nan;False;52.527465271361905;C;False;52.527465271361905;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007053972082977446;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013627BFD0;K27_merge;out1;pipe27_back;in1;[];[];nan;False;False;K27_merge:out1_pipe27_back:in1;0.6412167139149284;kg / s;False;0.6412167139149284;False;nan;nan;nan;False;4.769478701141376;bar;False;4.769478701141376;False;0x000002013620FD30;1.0;-50000.0;True;220.59196483051414;kJ / kg;False;220.59196483051414;False;nan;nan;nan;False;52.59505114352396;C;False;52.59505114352396;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006496601559060936;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013627BCF8;K29_merge;out1;pipe29_back;in1;[];[];nan;False;False;K29_merge:out1_pipe29_back:in1;0.5759221401711052;kg / s;False;0.5759221401711052;False;nan;nan;nan;False;4.752384900096066;bar;False;4.752384900096066;False;0x000002013620FCF8;1.0;-50000.0;True;220.70808025127195;kJ / kg;False;220.70808025127195;False;nan;nan;nan;False;52.62317150150392;C;False;52.62317150150392;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005835140334833639;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013627F550;K31_merge;out1;pipe31_back;in1;[];[];nan;False;False;K31_merge:out1_pipe31_back:in1;0.5300373965045518;kg / s;False;0.5300373965045518;False;nan;nan;nan;False;4.718330758456087;bar;False;4.718330758456087;False;0x0000020136213780;1.0;-50000.0;True;221.22462772977016;kJ / kg;False;221.22462772977016;False;nan;nan;nan;False;52.747405904096695;C;False;52.747405904096695;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005370569855987149;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
